transaction_id,amount,merchant_category,transaction_type,customer_age,is_fraud,transaction_date,merchant_code,transaction_address
1034,4684.70,Home Improvement,ATM Withdrawal,51,0,2022-03-08,110,"5638 Sunset Blvd, Riverton, IL"
1035,1021.96,Grocery,Online,60,0,2022-05-08,101,"3960 Lakeview St, Greenville, CA"
1036,4749.59,Online Retail,Card Present,28,0,2024-09-07,106,"2221 Elm Pl, Springfield, NY"
1037,2538.51,Grocery,ATM Withdrawal,62,0,2023-09-14,101,"3831 Maple St, Springfield, WA"
1038,3410.02,Entertainment,ATM Withdrawal,20,0,2022-04-17,109,"6442 Sunset Pl, Riverton, CO"
1039,578.80,Gas Station,Online,33,0,2024-01-24,107,"5863 Cedar Blvd, Lakeside, CA"
1040,460.86,Travel,Online,19,0,2022-04-04,104,"344 Cedar St, Springfield, CA"
1041,903.79,Restaurant,ATM Withdrawal,23,0,2023-05-16,103,"4890 Pine Ln, Lakeside, GA"
1042,382.81,Electronics,Card Present,44,0,2024-01-02,102,"3709 Lakeview Pl, Fairview, IL"
1043,4344.99,Entertainment,Contactless,49,0,2023-07-02,109,"5324 Center Ln, Springfield, CA"
1044,3527.80,Online Retail,ATM Withdrawal,80,0,2023-02-21,106,"2346 Center Ave, Fairview, WA"
1045,3624.83,Electronics,Contactless,36,1,2023-04-27,102,"7313 Lakeview St, Springfield, GA"
1046,1390.56,Grocery,Contactless,67,0,2022-06-23,101,"1078 Elm Ln, Lakeside, GA"
1047,1923.93,Grocery,ATM Withdrawal,23,0,2024-02-16,101,"3121 Sunset Ln, Springfield, FL"
1048,4686.18,Grocery,Contactless,61,0,2023-06-22,101,"9782 Cedar St, Fairview, CO"
1049,4037.18,Gas Station,Card Present,67,0,2023-08-12,107,"8861 Lakeview Rd, Greenville, FL"
1050,2337.20,Restaurant,ATM Withdrawal,48,0,2022-02-01,103,"4698 Elm St, Riverton, FL"
1051,193.99,Online Retail,ATM Withdrawal,53,0,2023-05-29,106,"302 Oak Blvd, Greenville, IL"
1052,2219.60,Coffee Shop,Online,20,0,2024-08-13,105,"706 Willow Rd, Hillcrest, WA"
1053,2898.27,Gas Station,Card Present,28,0,2023-10-06,107,"1149 Lakeview Ave, Fairview, FL"
1054,636.99,Coffee Shop,ATM Withdrawal,40,0,2022-04-12,105,"3912 Oak Pl, Springfield, TX"
1055,2899.87,Entertainment,ATM Withdrawal,23,0,2023-04-12,109,"1096 Elm Blvd, Springfield, IL"
1056,3003.29,Entertainment,Card Present,62,0,2024-11-04,109,"7371 Oak Ln, Springfield, WA"
1057,2852.26,Travel,Contactless,71,0,2024-05-23,104,"4738 Pine St, Fairview, IL"
1058,4487.06,Online Retail,ATM Withdrawal,65,0,2023-08-26,106,"610 Pine Blvd, Springfield, FL"
1059,532.05,Restaurant,Card Present,45,0,2024-11-12,103,"8426 Main Pl, Fairview, WA"
1060,3285.64,Gas Station,Card Present,37,0,2022-06-10,107,"1366 Cedar Ln, Greenville, CO"
1061,4238.13,Entertainment,Card Present,85,0,2024-08-25,109,"8692 Center Rd, Fairview, FL"
1062,4555.44,Travel,Contactless,60,0,2024-01-12,104,"3882 Lakeview Blvd, Hillcrest, NY"
1063,3664.26,Travel,ATM Withdrawal,70,0,2023-12-22,104,"9282 Center St, Fairview, GA"
1064,2245.39,Home Improvement,Online,71,0,2022-09-14,110,"8908 Cedar Rd, Hillcrest, TX"
1065,3979.48,Home Improvement,Contactless,61,0,2022-06-16,110,"6792 Sunset Ln, Riverton, GA"
1066,4382.15,Travel,Online,19,0,2024-05-07,104,"4415 Center Pl, Lakeside, NY"
1067,4169.46,Restaurant,Card Present,21,0,2022-05-30,103,"2268 Center Ln, Lakeside, CO"
1068,2012.19,Online Retail,Online,48,0,2022-09-01,106,"5618 Willow Ln, Greenville, NY"
1069,3694.00,Grocery,Card Present,63,0,2024-04-17,101,"7468 Sunset Blvd, Lakeside, TX"
1070,762.13,Restaurant,Card Present,18,0,2024-01-28,103,"7530 Sunset Blvd, Lakeside, TX"
1071,4723.90,Entertainment,Contactless,30,0,2024-10-07,109,"5688 Maple Ln, Greenville, CO"
1072,1920.95,Coffee Shop,Contactless,40,0,2022-03-27,105,"3551 Sunset Ln, Fairview, IL"
1073,1424.67,Electronics,Contactless,33,0,2024-09-23,102,"7291 Cedar Ave, Fairview, FL"
1074,4622.65,Home Improvement,Card Present,53,0,2023-02-28,110,"9146 Center Ave, Springfield, CA"
1075,34.32,Entertainment,Online,21,0,2023-08-01,109,"9457 Sunset Pl, Lakeside, TX"
1076,4590.06,Pharmacy,Contactless,33,0,2024-06-04,108,"8181 Elm St, Riverton, FL"
1077,4018.40,Electronics,Contactless,46,0,2023-11-01,102,"2667 Center Blvd, Fairview, GA"
1078,3534.34,Entertainment,Card Present,58,0,2022-03-20,109,"7200 Oak Pl, Greenville, IL"
1079,4745.96,Travel,Card Present,19,0,2024-02-10,104,"3707 Cedar Blvd, Lakeside, TX"
1080,3668.07,Pharmacy,Online,54,0,2022-07-01,108,"8559 Cedar St, Lakeside, NY"
1081,3550.24,Pharmacy,Online,22,0,2023-06-23,108,"6330 Main Ave, Hillcrest, IL"
1082,4389.57,Pharmacy,Online,47,0,2024-09-20,108,"8131 Sunset Ln, Fairview, GA"
1083,1095.43,Coffee Shop,Card Present,54,0,2024-07-04,105,"5431 Cedar Pl, Lakeside, NY"
1084,4781.62,Restaurant,ATM Withdrawal,32,0,2024-03-26,103,"2198 Lakeview Rd, Greenville, CO"
1085,1455.36,Travel,Card Present,82,0,2024-04-17,104,"1096 Center Blvd, Fairview, IL"
1086,4045.34,Gas Station,ATM Withdrawal,72,0,2022-04-22,107,"4496 Lakeview Pl, Riverton, IL"
1087,2238.73,Grocery,Contactless,46,0,2022-12-08,101,"8882 Cedar Pl, Springfield, IL"
1088,4751.44,Restaurant,Card Present,20,0,2022-07-04,103,"5560 Willow Ln, Springfield, CA"
1089,1811.13,Entertainment,Online,43,0,2024-03-21,109,"3857 Elm Ave, Fairview, IL"
1090,2765.20,Gas Station,Online,49,0,2022-03-15,107,"428 Center St, Greenville, CO"
1091,785.57,Pharmacy,Card Present,56,1,2023-05-22,108,"653 Elm Pl, Springfield, CO"
1092,4091.66,Gas Station,Online,52,0,2022-06-06,107,"1310 Center Pl, Hillcrest, CO"
1093,3713.52,Grocery,Card Present,37,0,2024-03-12,101,"3283 Main Blvd, Fairview, CO"
1094,1511.47,Entertainment,Card Present,76,0,2023-06-26,109,"9540 Lakeview Rd, Fairview, CO"
1095,4834.46,Electronics,Online,53,0,2024-12-28,102,"8400 Cedar Rd, Springfield, GA"
1096,3813.74,Gas Station,Contactless,31,0,2022-02-20,107,"6610 Cedar Rd, Fairview, GA"
1097,3214.45,Home Improvement,Card Present,60,0,2022-06-21,110,"1662 Center Ave, Riverton, GA"
1098,420.36,Home Improvement,Online,69,0,2024-08-27,110,"8675 Main Ave, Springfield, GA"
1099,1557.96,Coffee Shop,ATM Withdrawal,61,0,2022-03-16,105,"5366 Main Ln, Lakeside, CA"
1100,3775.43,Coffee Shop,Online,80,0,2023-10-04,105,"3962 Willow Rd, Hillcrest, GA"
1101,4606.23,Entertainment,Card Present,72,0,2024-02-09,109,"2185 Maple Ave, Greenville, NY"
1102,2188.57,Restaurant,Online,32,1,2024-05-18,103,"8213 Pine Pl, Greenville, GA"
1103,1997.63,Restaurant,ATM Withdrawal,55,0,2023-08-26,103,"4541 Center Blvd, Greenville, IL"
1104,708.45,Home Improvement,Online,84,0,2024-01-31,110,"8609 Main Blvd, Lakeside, GA"
1105,4635.47,Travel,Contactless,35,0,2024-08-28,104,"260 Willow Rd, Riverton, TX"
1106,4966.56,Pharmacy,Card Present,18,0,2023-01-20,108,"3364 Oak Ln, Lakeside, IL"
1107,3125.24,Electronics,Card Present,38,0,2023-04-08,102,"5751 Maple Ave, Fairview, FL"
1108,1837.01,Gas Station,Contactless,69,0,2023-02-19,107,"1369 Main Ave, Springfield, WA"
1109,1315.43,Coffee Shop,Online,31,0,2024-12-05,105,"9722 Sunset Blvd, Greenville, FL"
1110,1047.32,Home Improvement,ATM Withdrawal,18,0,2023-03-20,110,"1596 Main Ave, Riverton, TX"
1111,1617.37,Pharmacy,Card Present,24,0,2024-06-19,108,"7069 Lakeview Blvd, Fairview, NY"
1112,1887.17,Travel,ATM Withdrawal,67,0,2023-12-29,104,"5207 Center Blvd, Greenville, NY"
1113,4776.85,Home Improvement,Online,53,0,2024-06-14,110,"9283 Lakeview Rd, Hillcrest, FL"
1114,3260.81,Electronics,ATM Withdrawal,40,1,2024-01-19,102,"7736 Willow Pl, Lakeside, WA"
1115,1912.90,Home Improvement,Online,40,0,2022-01-22,110,"3308 Lakeview Blvd, Greenville, WA"
1116,1642.93,Grocery,Contactless,65,0,2024-10-26,101,"312 Main Blvd, Springfield, FL"
1117,220.54,Pharmacy,ATM Withdrawal,50,0,2022-04-28,108,"9474 Maple Pl, Lakeside, GA"
1118,2367.77,Pharmacy,Online,31,1,2022-03-01,108,"2609 Pine Ave, Springfield, CO"
1119,2217.45,Electronics,Card Present,25,0,2023-07-23,102,"3281 Main Pl, Springfield, IL"
1120,4528.72,Online Retail,Online,64,0,2024-04-05,106,"6921 Maple St, Riverton, TX"
1121,863.75,Coffee Shop,Card Present,23,0,2023-02-11,105,"8381 Sunset Ave, Hillcrest, CA"
1122,2803.24,Coffee Shop,Contactless,33,0,2022-06-26,105,"9376 Lakeview St, Springfield, NY"
1123,929.11,Restaurant,Card Present,20,0,2022-01-22,103,"3663 Willow Rd, Springfield, WA"
1124,3737.29,Coffee Shop,Online,34,0,2024-02-16,105,"4803 Pine Blvd, Riverton, IL"
1125,4176.54,Gas Station,Online,52,0,2022-12-29,107,"4932 Elm Pl, Lakeside, FL"
1126,1776.41,Electronics,ATM Withdrawal,64,0,2024-12-07,102,"7467 Pine St, Greenville, CO"
1127,4968.78,Restaurant,Online,73,0,2023-08-15,103,"3498 Willow Pl, Greenville, FL"
1128,1291.81,Electronics,Online,77,0,2022-08-25,102,"8571 Pine Rd, Riverton, GA"
1129,1862.04,Home Improvement,Contactless,66,0,2022-03-11,110,"5381 Oak Pl, Fairview, CA"
1130,2378.00,Restaurant,ATM Withdrawal,61,0,2022-07-25,103,"3165 Willow Blvd, Riverton, GA"
1131,3760.47,Entertainment,Online,74,0,2024-07-23,109,"9825 Main Pl, Lakeside, CO"
1132,1263.62,Pharmacy,Online,65,0,2024-09-15,108,"6672 Elm St, Riverton, NY"
1133,3870.59,Gas Station,ATM Withdrawal,69,0,2022-12-02,107,"8491 Pine Blvd, Greenville, WA"
1134,650.32,Home Improvement,Online,60,0,2022-04-21,110,"1581 Elm Ave, Fairview, GA"
1135,2303.48,Gas Station,Online,36,0,2022-12-19,107,"5036 Elm St, Riverton, WA"
1136,451.74,Travel,ATM Withdrawal,49,0,2024-02-06,104,"181 Lakeview Ave, Fairview, NY"
1137,3494.20,Pharmacy,ATM Withdrawal,78,0,2024-08-07,108,"4077 Oak Rd, Riverton, IL"
1138,3866.53,Restaurant,ATM Withdrawal,54,0,2024-05-19,103,"9880 Sunset Ln, Springfield, IL"
1139,1109.25,Pharmacy,Card Present,40,0,2024-01-26,108,"6035 Willow Ln, Springfield, CO"
1140,691.26,Electronics,Online,42,1,2023-09-11,102,"7233 Oak Blvd, Lakeside, TX"
1141,1425.54,Gas Station,Online,67,0,2024-09-11,107,"670 Elm Rd, Riverton, TX"
1142,2325.15,Gas Station,Card Present,28,0,2022-07-27,107,"6726 Maple Ave, Fairview, TX"
1143,3431.81,Home Improvement,ATM Withdrawal,19,0,2024-04-02,110,"7021 Maple Blvd, Lakeside, FL"
1144,2510.81,Electronics,ATM Withdrawal,78,0,2024-12-31,102,"6077 Oak Ave, Lakeside, CO"
1145,35.78,Electronics,Online,51,0,2024-07-20,102,"7225 Maple Rd, Fairview, CA"
1146,2301.79,Electronics,ATM Withdrawal,24,0,2024-01-27,102,"4234 Sunset Blvd, Hillcrest, FL"
1147,894.46,Grocery,Contactless,63,0,2024-07-03,101,"5418 Elm Pl, Springfield, NY"
1148,2656.81,Online Retail,Card Present,68,0,2022-06-22,106,"8865 Oak Ave, Hillcrest, TX"
1149,4463.69,Pharmacy,ATM Withdrawal,62,0,2023-05-15,108,"8677 Main Rd, Springfield, NY"
1150,192.40,Online Retail,Contactless,30,0,2022-06-11,106,"5634 Elm Rd, Lakeside, CA"
1151,3608.25,Restaurant,Contactless,28,0,2024-06-06,103,"2007 Cedar Ln, Fairview, FL"
1152,3471.59,Home Improvement,Online,24,0,2024-08-26,110,"3625 Sunset Blvd, Hillcrest, TX"
1153,3023.51,Coffee Shop,Card Present,41,0,2023-07-13,105,"182 Sunset Ave, Springfield, CO"
1154,1336.00,Restaurant,Contactless,58,0,2023-04-06,103,"396 Willow Ave, Springfield, FL"
1155,2939.98,Home Improvement,ATM Withdrawal,60,0,2024-09-01,110,"9236 Maple Blvd, Fairview, IL"
1156,759.74,Online Retail,ATM Withdrawal,81,0,2022-12-15,106,"6490 Elm Rd, Springfield, NY"
1157,416.38,Pharmacy,Contactless,85,0,2023-08-21,108,"5266 Lakeview Pl, Lakeside, CA"
1158,3121.70,Restaurant,Online,73,0,2022-02-17,103,"4751 Center Pl, Lakeside, WA"
1159,1892.77,Gas Station,Online,33,0,2023-03-24,107,"3562 Oak Ln, Fairview, TX"
1160,2750.80,Restaurant,ATM Withdrawal,63,0,2024-05-06,103,"9918 Elm Blvd, Fairview, NY"
1161,1126.27,Online Retail,ATM Withdrawal,69,0,2024-08-08,106,"4790 Lakeview Ave, Riverton, CO"
1162,2663.80,Coffee Shop,Card Present,60,0,2022-12-19,105,"1710 Sunset Ln, Hillcrest, CO"
1163,945.19,Gas Station,ATM Withdrawal,21,0,2022-10-11,107,"8347 Oak Ln, Greenville, CO"
1164,3049.45,Grocery,Contactless,39,0,2024-08-24,101,"1590 Willow St, Hillcrest, CO"
1165,4251.69,Entertainment,Online,38,0,2023-05-06,109,"2970 Lakeview Pl, Riverton, IL"
1166,325.00,Restaurant,Contactless,21,0,2024-08-02,103,"7623 Cedar Pl, Greenville, GA"
1167,4864.05,Travel,Online,82,0,2023-11-10,104,"2709 Cedar Rd, Hillcrest, NY"
1168,3410.44,Grocery,Card Present,70,0,2024-08-20,101,"6413 Oak Rd, Fairview, NY"
1169,2193.17,Home Improvement,Card Present,25,0,2024-03-26,110,"753 Willow Rd, Hillcrest, GA"
1170,519.01,Gas Station,Card Present,51,0,2022-08-17,107,"2868 Willow Rd, Hillcrest, IL"
1171,3977.97,Restaurant,Online,44,0,2023-11-07,103,"1313 Lakeview Pl, Lakeside, WA"
1172,1477.17,Coffee Shop,Contactless,74,0,2024-07-11,105,"4325 Main Blvd, Greenville, CA"
1173,2609.37,Restaurant,Online,21,0,2024-01-30,103,"9333 Willow Pl, Fairview, FL"
1174,2376.95,Restaurant,Contactless,74,0,2022-11-13,103,"2206 Pine Ln, Fairview, CO"
1175,141.00,Coffee Shop,Online,45,0,2022-10-31,105,"9672 Maple Blvd, Fairview, CO"
1176,4862.04,Pharmacy,Online,37,0,2024-10-23,108,"5249 Center Blvd, Lakeside, GA"
1177,877.76,Restaurant,ATM Withdrawal,66,1,2022-05-13,103,"5709 Cedar Blvd, Riverton, WA"
1178,3043.60,Restaurant,Contactless,33,0,2024-01-01,103,"8272 Lakeview Ln, Hillcrest, CA"
1179,3707.15,Entertainment,Online,64,0,2024-03-27,109,"1719 Willow Ln, Springfield, FL"
1180,4852.22,Entertainment,Card Present,25,0,2024-12-06,109,"4162 Cedar Blvd, Hillcrest, TX"
1181,3448.50,Travel,Online,76,0,2023-06-29,104,"9143 Elm St, Hillcrest, WA"
1182,2613.27,Electronics,Online,25,0,2023-05-15,102,"9695 Main Rd, Lakeside, NY"
1183,1594.97,Entertainment,Card Present,27,0,2022-08-27,109,"7340 Oak Rd, Riverton, NY"
1184,2991.87,Entertainment,Online,56,0,2024-05-30,109,"1927 Lakeview Pl, Riverton, GA"
1185,3773.05,Grocery,Contactless,52,0,2022-12-28,101,"5484 Center Rd, Greenville, FL"
1186,4336.44,Coffee Shop,Contactless,49,0,2024-10-27,105,"5159 Lakeview St, Riverton, GA"
1187,4466.94,Grocery,Contactless,83,0,2022-12-01,101,"3029 Oak Rd, Hillcrest, FL"
1188,1712.82,Electronics,ATM Withdrawal,41,0,2022-08-11,102,"3897 Cedar Blvd, Greenville, FL"
1189,515.48,Online Retail,ATM Withdrawal,56,0,2023-03-07,106,"9455 Pine Blvd, Riverton, WA"
1190,4261.93,Gas Station,Online,38,0,2024-11-23,107,"7862 Main Rd, Hillcrest, FL"
1191,2360.44,Travel,Contactless,56,0,2023-09-20,104,"5567 Willow Pl, Fairview, GA"
1192,2816.87,Coffee Shop,ATM Withdrawal,71,1,2024-04-07,105,"1006 Sunset Blvd, Hillcrest, TX"
1193,98.38,Pharmacy,Contactless,43,0,2023-06-09,108,"4929 Willow St, Fairview, CO"
1194,2790.78,Gas Station,Contactless,43,0,2024-10-27,107,"7310 Elm St, Springfield, WA"
1195,3614.52,Restaurant,Contactless,78,0,2022-04-05,103,"6490 Lakeview Ave, Fairview, CO"
1196,281.52,Grocery,Card Present,61,0,2024-01-27,101,"7278 Elm St, Lakeside, TX"
1197,4885.92,Electronics,Contactless,70,0,2022-11-05,102,"9763 Elm Ln, Riverton, NY"
1198,1639.88,Pharmacy,Online,51,0,2023-08-20,108,"458 Pine St, Hillcrest, IL"
1199,3736.62,Online Retail,ATM Withdrawal,45,0,2024-08-17,106,"3830 Lakeview Blvd, Fairview, WA"
1200,3018.48,Coffee Shop,Contactless,20,0,2024-04-21,105,"7101 Sunset Rd, Springfield, CA"
1201,81.99,Entertainment,Contactless,73,0,2024-10-29,109,"5458 Center Rd, Fairview, IL"
1202,2826.97,Electronics,Card Present,32,0,2024-11-17,102,"1537 Main Rd, Greenville, WA"
1203,4088.96,Electronics,ATM Withdrawal,77,0,2022-11-08,102,"5513 Oak Ave, Hillcrest, IL"
1204,4447.10,Pharmacy,ATM Withdrawal,69,0,2022-01-14,108,"6488 Maple St, Riverton, IL"
1205,1295.01,Gas Station,Online,46,0,2023-10-31,107,"8822 Lakeview Pl, Hillcrest, WA"
1206,4466.32,Home Improvement,Contactless,37,0,2022-10-31,110,"3477 Elm Ave, Springfield, CA"
1207,3897.54,Entertainment,Card Present,62,0,2023-11-02,109,"5266 Cedar Pl, Riverton, WA"
1208,2121.99,Coffee Shop,Online,52,0,2023-03-21,105,"5921 Maple Ave, Lakeside, NY"
1209,2220.32,Gas Station,Card Present,44,0,2024-07-04,107,"7285 Sunset Ave, Riverton, CO"
1210,465.17,Home Improvement,Card Present,40,0,2024-11-23,110,"2093 Pine Ave, Springfield, GA"
1211,3748.66,Home Improvement,Contactless,58,0,2023-03-07,110,"1587 Center Blvd, Lakeside, FL"
1212,4724.54,Entertainment,Card Present,20,1,2024-05-10,109,"6658 Oak Blvd, Fairview, FL"
1213,4729.76,Electronics,ATM Withdrawal,56,0,2022-06-22,102,"6484 Lakeview St, Fairview, IL"
1214,4237.23,Grocery,Online,40,0,2022-09-20,101,"8597 Pine Ave, Hillcrest, GA"
1215,2981.43,Grocery,Card Present,44,0,2023-08-24,101,"6189 Main Rd, Riverton, CO"
1216,4681.52,Restaurant,Online,37,0,2023-01-07,103,"6081 Oak Ave, Springfield, GA"
1217,2018.87,Travel,Contactless,65,0,2023-06-28,104,"5360 Maple St, Fairview, CA"
1218,3675.02,Pharmacy,Card Present,36,0,2022-04-06,108,"8938 Sunset Ln, Hillcrest, TX"
1219,75.68,Restaurant,Card Present,46,0,2022-05-16,103,"1941 Lakeview Rd, Lakeside, GA"
1220,1557.84,Restaurant,Card Present,78,0,2023-06-11,103,"2200 Willow Pl, Greenville, IL"
1221,2389.47,Home Improvement,Card Present,43,0,2024-11-20,110,"2226 Pine Ave, Hillcrest, NY"
1222,1412.22,Electronics,ATM Withdrawal,31,0,2023-05-29,102,"3124 Elm Blvd, Hillcrest, GA"
1223,3799.71,Home Improvement,Contactless,34,0,2024-02-07,110,"2479 Main Pl, Springfield, CO"
1224,4897.67,Grocery,Online,19,0,2022-03-11,101,"3996 Pine Rd, Fairview, CA"
1225,2419.74,Home Improvement,ATM Withdrawal,62,0,2024-04-10,110,"7507 Cedar Rd, Greenville, FL"
1226,589.98,Entertainment,ATM Withdrawal,53,0,2024-11-19,109,"5627 Willow Ave, Fairview, IL"
1227,3316.58,Pharmacy,ATM Withdrawal,61,0,2023-06-23,108,"1134 Willow Rd, Hillcrest, CA"
1228,473.82,Entertainment,Online,76,0,2022-09-04,109,"9118 Elm Ave, Fairview, FL"
1229,2766.94,Pharmacy,ATM Withdrawal,28,0,2024-10-30,108,"3091 Sunset Ln, Riverton, TX"
1230,994.19,Travel,Card Present,63,0,2022-11-07,104,"9322 Center Ln, Springfield, IL"
1231,3468.78,Entertainment,Online,85,0,2022-11-22,109,"1740 Pine Pl, Hillcrest, WA"
1232,4291.62,Restaurant,ATM Withdrawal,53,1,2024-03-31,103,"4957 Sunset Ln, Lakeside, GA"
1233,681.46,Pharmacy,Contactless,56,1,2023-05-30,108,"9205 Elm Ave, Hillcrest, NY"
1234,702.38,Grocery,ATM Withdrawal,79,0,2023-05-12,101,"6510 Pine Pl, Lakeside, CO"
1235,1243.62,Home Improvement,Online,62,0,2023-07-20,110,"2400 Sunset St, Hillcrest, TX"
1236,712.90,Travel,ATM Withdrawal,53,0,2022-01-23,104,"2021 Center Blvd, Greenville, NY"
1237,1161.67,Home Improvement,ATM Withdrawal,74,0,2022-09-13,110,"8967 Main Rd, Riverton, NY"
1238,4747.49,Online Retail,Contactless,23,0,2023-06-08,106,"1948 Lakeview Rd, Greenville, TX"
1239,1123.94,Pharmacy,Contactless,31,0,2024-01-13,108,"4053 Lakeview Pl, Lakeside, CO"
1240,4325.97,Grocery,Card Present,53,0,2023-07-19,101,"4223 Center Blvd, Lakeside, FL"
1241,65.62,Online Retail,Card Present,80,0,2024-10-10,106,"3727 Main Rd, Hillcrest, FL"
1242,2803.79,Electronics,ATM Withdrawal,66,0,2024-02-23,102,"789 Main St, Greenville, NY"
1243,588.25,Home Improvement,Card Present,48,0,2024-05-13,110,"6551 Maple Blvd, Hillcrest, GA"
1244,4701.04,Pharmacy,Card Present,73,0,2022-02-22,108,"3639 Main Ave, Springfield, IL"
1245,4603.43,Electronics,Contactless,21,0,2023-06-04,102,"5975 Willow Blvd, Riverton, FL"
1246,1623.24,Pharmacy,Card Present,51,0,2022-11-25,108,"3530 Center Ln, Hillcrest, IL"
1247,3905.06,Gas Station,Contactless,40,0,2022-07-02,107,"5568 Willow Ln, Greenville, WA"
1248,507.39,Online Retail,Contactless,29,0,2023-10-03,106,"8246 Pine Rd, Riverton, FL"
1249,1685.67,Pharmacy,Contactless,74,0,2022-11-23,108,"2861 Willow St, Springfield, WA"
1250,4544.24,Home Improvement,Contactless,55,0,2022-12-31,110,"6620 Main Pl, Springfield, WA"
1251,3558.62,Electronics,Card Present,69,0,2022-10-26,102,"5673 Center Blvd, Lakeside, TX"
1252,4225.20,Gas Station,Card Present,55,0,2022-06-18,107,"5405 Cedar Rd, Springfield, WA"
1253,3337.94,Entertainment,Online,53,1,2023-04-05,109,"3687 Cedar Ave, Lakeside, WA"
1254,1484.67,Restaurant,Card Present,20,0,2024-09-16,103,"7291 Sunset Ln, Greenville, WA"
1255,4239.68,Gas Station,Online,69,0,2024-03-03,107,"4384 Willow Blvd, Lakeside, IL"
1256,1601.45,Online Retail,Online,63,0,2022-10-03,106,"5370 Cedar Ln, Greenville, TX"
1257,2677.26,Electronics,ATM Withdrawal,31,0,2023-04-12,102,"5807 Center Ave, Lakeside, FL"
1258,2301.73,Home Improvement,Card Present,74,0,2024-06-12,110,"1159 Pine St, Greenville, GA"
1259,4479.31,Entertainment,Card Present,79,0,2022-10-30,109,"1144 Willow St, Hillcrest, FL"
1260,4736.81,Home Improvement,Contactless,21,0,2024-10-02,110,"7158 Pine Rd, Riverton, GA"
1261,1653.34,Coffee Shop,Contactless,83,0,2022-10-23,105,"8941 Main Blvd, Springfield, CA"
1262,3873.33,Online Retail,Card Present,27,0,2024-12-20,106,"6878 Pine Pl, Riverton, WA"
1263,4178.86,Home Improvement,Online,21,0,2024-10-10,110,"2057 Willow St, Springfield, CO"
1264,4024.76,Home Improvement,ATM Withdrawal,66,0,2022-10-11,110,"5724 Pine St, Fairview, IL"
1265,4395.44,Restaurant,ATM Withdrawal,81,0,2023-06-18,103,"6676 Cedar Ave, Fairview, NY"
1266,3759.33,Online Retail,ATM Withdrawal,85,0,2022-05-05,106,"9227 Maple Pl, Fairview, NY"
1267,4818.04,Restaurant,Card Present,85,1,2023-11-01,103,"6403 Elm St, Greenville, IL"
1268,943.22,Electronics,Online,81,0,2023-03-24,102,"5756 Oak Pl, Riverton, IL"
1269,4457.29,Home Improvement,Online,40,0,2024-06-30,110,"597 Main St, Greenville, NY"
1270,539.77,Coffee Shop,Contactless,41,0,2022-12-09,105,"1733 Lakeview Ave, Greenville, TX"
1271,4689.15,Home Improvement,Contactless,67,0,2022-08-27,110,"9184 Oak Blvd, Riverton, IL"
1272,4801.97,Restaurant,Online,80,0,2024-04-07,103,"781 Willow St, Lakeside, NY"
1273,3317.90,Entertainment,Card Present,59,0,2024-12-25,109,"8647 Sunset Ln, Hillcrest, WA"
1274,678.24,Coffee Shop,Contactless,43,0,2024-05-23,105,"6723 Sunset Rd, Springfield, GA"
1275,522.49,Grocery,ATM Withdrawal,79,0,2023-09-19,101,"8252 Elm Pl, Hillcrest, CA"
1276,941.21,Entertainment,Card Present,29,0,2022-12-22,109,"5238 Maple Ln, Springfield, CA"
1277,942.01,Coffee Shop,ATM Withdrawal,24,0,2024-06-07,105,"8429 Center Ave, Greenville, IL"
1278,494.16,Grocery,Online,41,0,2023-10-18,101,"1295 Cedar Rd, Riverton, CA"
1279,1030.94,Grocery,ATM Withdrawal,32,0,2022-01-10,101,"4038 Willow Ave, Lakeside, WA"
1280,224.74,Online Retail,ATM Withdrawal,36,0,2023-06-13,106,"7027 Main Pl, Hillcrest, FL"
1281,2046.61,Travel,Contactless,19,0,2024-04-27,104,"6278 Elm Ave, Lakeside, FL"
1282,3133.06,Home Improvement,Card Present,68,1,2024-07-08,110,"2211 Cedar St, Hillcrest, NY"
1283,4511.18,Electronics,Online,80,0,2023-11-02,102,"2842 Elm Pl, Hillcrest, CO"
